Sample Names	MutationType	DBS2	DBS4	DBS6	DBS7	DBS9	DBS11
Kidney-RCC::S.40	AT>GA	0.5996145337492954	0.40038546625070465	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	AT>GC	0.48985507246376814	0.5101449275362319	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	AT>TA	0.22601121353594134	0.7739887864640587	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CC>AA	1.0	3.346083116011591e-18	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CC>AG	0.9747575300348273	0.025242469965172643	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CC>AT	0.9484435280651646	0.051556471934835375	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CC>GA	0.9350663786006701	0.06493362139932986	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CC>GG	0.9468423807817002	0.05315761921829981	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CC>GT	0.9754783929893915	0.02452160701060844	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CC>TA	0.9963347332705775	0.0036652667294224733	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CC>TG	0.9880250080153896	0.011974991984610453	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CC>TT	0.6324816240812041	0.36751837591879594	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CG>AT	0.9196995167646406	0.08030048323535938	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CG>GC	0.9952395413033576	0.004760458696642415	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CG>GT	0.9999999999999981	1.8926281412895538e-15	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CG>TA	0.6324816240812041	0.36751837591879594	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CG>TC	0.9999999999999989	1.1267740655242358e-15	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CG>TT	0.9780138345869543	0.021986165413045603	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CT>AA	0.9999999999999992	7.546929864607832e-16	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CT>AC	0.6324816240812041	0.36751837591879594	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CT>AG	0.823647270260414	0.17635272973958616	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CT>GA	0.07206387192782955	0.9279361280721705	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CT>GC	0.8428357481192533	0.15716425188074673	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CT>GG	0.2187671438884951	0.781232856111505	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CT>TA	0.9999999999999992	7.16735046603136e-16	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CT>TC	0.9999999999999368	6.310096153845755e-14	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	CT>TG	0.9733956737065758	0.026604326293424223	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	GC>AA	0.042816672720529074	0.957183327279471	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	GC>AG	0.07669683821284244	0.9233031617871575	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	GC>AT	0.22951585565869323	0.7704841443413067	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	GC>CA	0.20462498016629693	0.7953750198337032	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	GC>CG	0.9949395022556882	0.005060497744311874	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	GC>TA	0.10722028171570434	0.8927797182842957	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TA>AT	0.20714740624220548	0.7928525937577945	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TA>CG	0.12303532195369271	0.8769646780463072	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TA>CT	0.08486958630666883	0.915130413693331	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TA>GC	0.7718309859154929	0.22816901408450702	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TA>GG	0.09307468787720564	0.9069253121227943	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TA>GT	0.3177970224279833	0.6822029775720166	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TC>AA	0.010929094679972906	0.9890709053200271	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TC>AG	0.2359987409388137	0.7640012590611862	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TC>AT	1.4317793772979911e-15	0.9999999999999986	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TC>CA	0.022753379351852038	0.9772466206481479	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TC>CG	0.027314826192741556	0.9726851738072585	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TC>CT	0.9991453437854624	0.0008546562145377022	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TC>GA	0.06561392748534467	0.9343860725146554	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TC>GG	0.732739420935412	0.267260579064588	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TC>GT	0.9999999999999718	2.8273943093078818e-14	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TG>AA	0.5284034689244842	0.4715965310755159	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TG>AC	0.843377926998235	0.15662207300176498	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TG>AT	0.9999999999999993	5.647002739459624e-16	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TG>CA	0.3409295441590695	0.6590704558409305	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TG>CC	0.5883684091423399	0.41163159085766016	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TG>CT	0.9908297528538346	0.009170247146165473	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TG>GA	0.35100690310798893	0.6489930968920111	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TG>GC	0.5653403103449848	0.43465968965501534	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TG>GT	0.9982564199821827	0.0017435800178172644	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TT>AA	0.99855673773979	0.0014432622602099936	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TT>AC	0.9993383707747902	0.0006616292252099004	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TT>AG	0.9999999999999887	1.1267714456799456e-14	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TT>CA	0.6324816240812041	0.36751837591879594	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TT>CC	0.9999999999991868	8.13113061434548e-13	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TT>CG	0.9999999999998348	1.6510627530361644e-13	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TT>GA	0.9999999999999494	5.058615705797078e-14	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TT>GC	0.9999999999984266	1.5734265734240977e-12	0.0	0.0	0.0	0.0
Kidney-RCC::S.40	TT>GG	0.6324816240812041	0.36751837591879594	0.0	0.0	0.0	0.0
Kidney-RCC::S.41	AC>CA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AC>CG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AC>CT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AC>GA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AC>GG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AC>GT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AC>TA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AC>TG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AC>TT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AT>CA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AT>CC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AT>CG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AT>GA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AT>GC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	AT>TA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CC>AA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CC>AG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CC>AT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CC>GA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CC>GG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CC>GT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CC>TA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CC>TG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CC>TT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CG>AT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CG>GC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CG>GT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CG>TA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CG>TC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CG>TT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CT>AA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CT>AC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CT>AG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CT>GA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CT>GC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CT>GG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CT>TA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CT>TC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	CT>TG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	GC>AA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	GC>AG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	GC>AT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	GC>CA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	GC>CG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	GC>TA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TA>AT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TA>CG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TA>CT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TA>GC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TA>GG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TA>GT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TC>AA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TC>AG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TC>AT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TC>CA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TC>CG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TC>CT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TC>GA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TC>GG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TC>GT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TG>AA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TG>AC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TG>AT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TG>CA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TG>CC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TG>CT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TG>GA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TG>GC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TG>GT	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TT>AA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TT>AC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TT>AG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TT>CA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TT>CC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TT>CG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TT>GA	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TT>GC	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.41	TT>GG	0.0	0.0	0.0	0.0	1.0	0.0
Kidney-RCC::S.42	AC>CA	0.0	0.0	0.0	0.43459848417181723	0.5654015158281828	0.0
Kidney-RCC::S.42	AC>CG	0.0	0.0	0.0	0.5543347053031046	0.44566529469689536	0.0
Kidney-RCC::S.42	AC>CT	0.0	0.0	0.0	0.16428752456180198	0.8357124754381982	0.0
Kidney-RCC::S.42	AC>GA	0.0	0.0	0.0	0.1367650104577372	0.8632349895422627	0.0
Kidney-RCC::S.42	AC>GG	0.0	0.0	0.0	0.1279754353338589	0.8720245646661412	0.0
Kidney-RCC::S.42	AC>GT	0.0	0.0	0.0	0.13285356541711027	0.8671464345828898	0.0
Kidney-RCC::S.42	AC>TA	0.0	0.0	0.0	0.05140850347373682	0.9485914965262632	0.0
Kidney-RCC::S.42	AC>TG	0.0	0.0	0.0	0.022452718124470954	0.977547281875529	0.0
Kidney-RCC::S.42	AC>TT	0.0	0.0	0.0	0.010829878805769296	0.9891701211942309	0.0
Kidney-RCC::S.42	AT>CA	0.0	0.0	0.0	0.2647374360884355	0.7352625639115644	0.0
Kidney-RCC::S.42	AT>CC	0.0	0.0	0.0	0.591636454769702	0.40836354523029805	0.0
Kidney-RCC::S.42	AT>CG	0.0	0.0	0.0	0.9999999999999798	2.0169659651649887e-14	0.0
Kidney-RCC::S.42	AT>GA	0.0	0.0	0.0	0.4822066606536444	0.5177933393463555	0.0
Kidney-RCC::S.42	AT>GC	0.0	0.0	0.0	0.6789127013365368	0.32108729866346325	0.0
Kidney-RCC::S.42	AT>TA	0.0	0.0	0.0	0.6035609758109685	0.39643902418903154	0.0
Kidney-RCC::S.42	CC>AA	0.0	0.0	0.0	0.2922426022874217	0.7077573977125783	0.0
Kidney-RCC::S.42	CC>AG	0.0	0.0	0.0	0.0012940572061382117	0.9987059427938618	0.0
Kidney-RCC::S.42	CC>AT	0.0	0.0	0.0	0.017681169617135204	0.9823188303828648	0.0
Kidney-RCC::S.42	CC>GA	0.0	0.0	0.0	0.011183638933087927	0.988816361066912	0.0
Kidney-RCC::S.42	CC>GG	0.0	0.0	0.0	0.21629201041952129	0.7837079895804787	0.0
Kidney-RCC::S.42	CC>GT	0.0	0.0	0.0	0.003737325240644401	0.9962626747593556	0.0
Kidney-RCC::S.42	CC>TA	0.0	0.0	0.0	5.423168096544384e-15	0.9999999999999944	0.0
Kidney-RCC::S.42	CC>TG	0.0	0.0	0.0	0.006233309260118992	0.993766690739881	0.0
Kidney-RCC::S.42	CC>TT	0.0	0.0	0.0	0.2922426022874217	0.7077573977125783	0.0
Kidney-RCC::S.42	CG>AT	0.0	0.0	0.0	0.10463772359824991	0.8953622764017501	0.0
Kidney-RCC::S.42	CG>GC	0.0	0.0	0.0	0.8651846384007088	0.13481536159929128	0.0
Kidney-RCC::S.42	CG>GT	0.0	0.0	0.0	0.07901905337242096	0.920980946627579	0.0
Kidney-RCC::S.42	CG>TA	0.0	0.0	0.0	0.2922426022874217	0.7077573977125783	0.0
Kidney-RCC::S.42	CG>TC	0.0	0.0	0.0	0.13112238629620626	0.8688776137037937	0.0
Kidney-RCC::S.42	CG>TT	0.0	0.0	0.0	0.1346157861112619	0.8653842138887382	0.0
Kidney-RCC::S.42	CT>AA	0.0	0.0	0.0	0.2922426022874217	0.7077573977125783	0.0
Kidney-RCC::S.42	CT>AC	0.0	0.0	0.0	0.3156920462476861	0.6843079537523139	0.0
Kidney-RCC::S.42	CT>AG	0.0	0.0	0.0	0.471422523596907	0.528577476403093	0.0
Kidney-RCC::S.42	CT>GA	0.0	0.0	0.0	0.21337550315548456	0.7866244968445154	0.0
Kidney-RCC::S.42	CT>GC	0.0	0.0	0.0	0.6738864245262741	0.3261135754737259	0.0
Kidney-RCC::S.42	CT>GG	0.0	0.0	0.0	0.13677435874417915	0.8632256412558209	0.0
Kidney-RCC::S.42	CT>TA	0.0	0.0	0.0	0.2922426022874217	0.7077573977125783	0.0
Kidney-RCC::S.42	CT>TC	0.0	0.0	0.0	0.9988486836127507	0.0011513163872492716	0.0
Kidney-RCC::S.42	CT>TG	0.0	0.0	0.0	0.28248971518027255	0.7175102848197275	0.0
Kidney-RCC::S.42	GC>AA	0.0	0.0	0.0	0.2922426022874217	0.7077573977125783	0.0
Kidney-RCC::S.42	GC>AG	0.0	0.0	0.0	0.0002425702281983696	0.9997574297718016	0.0
Kidney-RCC::S.42	GC>AT	0.0	0.0	0.0	0.0011430232911525382	0.9988569767088474	0.0
Kidney-RCC::S.42	GC>CA	0.0	0.0	0.0	0.009972980070090863	0.9900270199299092	0.0
Kidney-RCC::S.42	GC>CG	0.0	0.0	0.0	0.3039488982798701	0.6960511017201299	0.0
Kidney-RCC::S.42	GC>TA	0.0	0.0	0.0	0.00018366163975416317	0.9998163383602459	0.0
Kidney-RCC::S.42	TA>AT	0.0	0.0	0.0	0.597269686912626	0.40273031308737395	0.0
Kidney-RCC::S.42	TA>CG	0.0	0.0	0.0	0.48205891482121965	0.5179410851787803	0.0
Kidney-RCC::S.42	TA>CT	0.0	0.0	0.0	0.45776686901062064	0.5422331309893793	0.0
Kidney-RCC::S.42	TA>GC	0.0	0.0	0.0	0.5179249911551799	0.48207500884482	0.0
Kidney-RCC::S.42	TA>GG	0.0	0.0	0.0	0.35330355572752886	0.6466964442724711	0.0
Kidney-RCC::S.42	TA>GT	0.0	0.0	0.0	0.5820465656745237	0.41795343432547616	0.0
Kidney-RCC::S.42	TC>AA	0.0	0.0	0.0	0.6863415646904283	0.31365843530957177	0.0
Kidney-RCC::S.42	TC>AG	0.0	0.0	0.0	3.529957386045993e-05	0.9999647004261396	0.0
Kidney-RCC::S.42	TC>AT	0.0	0.0	0.0	0.0178863274947824	0.9821136725052175	0.0
Kidney-RCC::S.42	TC>CA	0.0	0.0	0.0	0.02236555203856585	0.9776344479614342	0.0
Kidney-RCC::S.42	TC>CG	0.0	0.0	0.0	0.07935863238228184	0.9206413676177181	0.0
Kidney-RCC::S.42	TC>CT	0.0	0.0	0.0	0.06860267193341225	0.9313973280665878	0.0
Kidney-RCC::S.42	TC>GA	0.0	0.0	0.0	2.1535949008704972e-16	0.9999999999999996	0.0
Kidney-RCC::S.42	TC>GG	0.0	0.0	0.0	0.07233376577663944	0.9276662342233605	0.0
Kidney-RCC::S.42	TC>GT	0.0	0.0	0.0	0.28929168401364563	0.7107083159863544	0.0
Kidney-RCC::S.42	TG>AA	0.0	0.0	0.0	0.37077529281023597	0.6292247071897641	0.0
Kidney-RCC::S.42	TG>AC	0.0	0.0	0.0	0.12927163588911839	0.8707283641108817	0.0
Kidney-RCC::S.42	TG>AT	0.0	0.0	0.0	0.41601349154864037	0.5839865084513596	0.0
Kidney-RCC::S.42	TG>CA	0.0	0.0	0.0	0.30159495860261776	0.6984050413973822	0.0
Kidney-RCC::S.42	TG>CC	0.0	0.0	0.0	0.03536111363051044	0.9646388863694896	0.0
Kidney-RCC::S.42	TG>CT	0.0	0.0	0.0	3.848883616244232e-15	0.9999999999999962	0.0
Kidney-RCC::S.42	TG>GA	0.0	0.0	0.0	0.35481573417812684	0.645184265821873	0.0
Kidney-RCC::S.42	TG>GC	0.0	0.0	0.0	0.29017496540057414	0.7098250345994258	0.0
Kidney-RCC::S.42	TG>GT	0.0	0.0	0.0	0.5179095384452534	0.48209046155474655	0.0
Kidney-RCC::S.42	TT>AA	0.0	0.0	0.0	0.9964900063225913	0.003509993677408779	0.0
Kidney-RCC::S.42	TT>AC	0.0	0.0	0.0	0.7121661289131468	0.28783387108685327	0.0
Kidney-RCC::S.42	TT>AG	0.0	0.0	0.0	0.9602985221785917	0.039701477821408385	0.0
Kidney-RCC::S.42	TT>CA	0.0	0.0	0.0	0.9999999999999998	2.2443159611417614e-16	0.0
Kidney-RCC::S.42	TT>CC	0.0	0.0	0.0	0.738646001422274	0.261353998577726	0.0
Kidney-RCC::S.42	TT>CG	0.0	0.0	0.0	0.982311379666217	0.01768862033378305	0.0
Kidney-RCC::S.42	TT>GA	0.0	0.0	0.0	0.9999999999999994	5.107091664400712e-16	0.0
Kidney-RCC::S.42	TT>GC	0.0	0.0	0.0	0.976987499969392	0.023012500030607917	0.0
Kidney-RCC::S.42	TT>GG	0.0	0.0	0.0	0.2922426022874217	0.7077573977125783	0.0
Kidney-RCC::S.43	AC>CA	0.002677199736536161	0.0	0.0	0.0	0.9973228002634638	0.0
Kidney-RCC::S.43	AC>CG	0.0026960822947510255	0.0	0.0	0.0	0.997303917705249	0.0
Kidney-RCC::S.43	AC>CT	0.0007800036894935162	0.0	0.0	0.0	0.9992199963105064	0.0
Kidney-RCC::S.43	AC>GA	0.0016512716132361745	0.0	0.0	0.0	0.9983487283867639	0.0
Kidney-RCC::S.43	AC>GG	1.0324363865475832e-16	0.0	0.0	0.0	0.9999999999999999	0.0
Kidney-RCC::S.43	AC>GT	0.004069210062320917	0.0	0.0	0.0	0.995930789937679	0.0
Kidney-RCC::S.43	AC>TA	0.006302708847518771	0.0	0.0	0.0	0.9936972911524812	0.0
Kidney-RCC::S.43	AC>TG	6.271820730168197e-05	0.0	0.0	0.0	0.9999372817926983	0.0
Kidney-RCC::S.43	AC>TT	0.011478749976836107	0.0	0.0	0.0	0.988521250023164	0.0
Kidney-RCC::S.43	AT>CA	0.0005251420022873591	0.0	0.0	0.0	0.9994748579977126	0.0
Kidney-RCC::S.43	AT>CC	4.135545939667441e-16	0.0	0.0	0.0	0.9999999999999996	0.0
Kidney-RCC::S.43	AT>CG	0.07391432791728213	0.0	0.0	0.0	0.9260856720827179	0.0
Kidney-RCC::S.43	AT>GA	0.004635131264034301	0.0	0.0	0.0	0.9953648687359656	0.0
Kidney-RCC::S.43	AT>GC	0.0005702251619341986	0.0	0.0	0.0	0.9994297748380659	0.0
Kidney-RCC::S.43	AT>TA	0.008713360461313671	0.0	0.0	0.0	0.9912866395386865	0.0
Kidney-RCC::S.43	CC>AA	0.9999999999999999	0.0	0.0	0.0	7.058358735576534e-17	0.0
Kidney-RCC::S.43	CC>AG	0.32685241036357326	0.0	0.0	0.0	0.6731475896364267	0.0
Kidney-RCC::S.43	CC>AT	0.47519510747628585	0.0	0.0	0.0	0.5248048925237142	0.0
Kidney-RCC::S.43	CC>GA	0.22125160485949347	0.0	0.0	0.0	0.7787483951405065	0.0
Kidney-RCC::S.43	CC>GG	0.025308521198038447	0.0	0.0	0.0	0.9746914788019616	0.0
Kidney-RCC::S.43	CC>GT	0.010733998011274802	0.0	0.0	0.0	0.9892660019887252	0.0
Kidney-RCC::S.43	CC>TA	0.8043885593101495	0.0	0.0	0.0	0.19561144068985045	0.0
Kidney-RCC::S.43	CC>TG	0.0026924902918999847	0.0	0.0	0.0	0.9973075097081001	0.0
Kidney-RCC::S.43	CC>TT	0.0754296050648176	0.0	0.0	0.0	0.9245703949351822	0.0
Kidney-RCC::S.43	CG>AT	0.481106277208132	0.0	0.0	0.0	0.5188937227918681	0.0
Kidney-RCC::S.43	CG>GC	0.8444213618621849	0.0	0.0	0.0	0.15557863813781522	0.0
Kidney-RCC::S.43	CG>GT	0.6944642483572798	0.0	0.0	0.0	0.3055357516427203	0.0
Kidney-RCC::S.43	CG>TA	0.0754296050648176	0.0	0.0	0.0	0.9245703949351822	0.0
Kidney-RCC::S.43	CG>TC	0.7405473633654923	0.0	0.0	0.0	0.2594526366345077	0.0
Kidney-RCC::S.43	CG>TT	0.9221072700010297	0.0	0.0	0.0	0.07789272999897032	0.0
Kidney-RCC::S.43	CT>AA	0.9999999999999841	0.0	0.0	0.0	1.591978934466277e-14	0.0
Kidney-RCC::S.43	CT>AC	0.0754296050648176	0.0	0.0	0.0	0.9245703949351822	0.0
Kidney-RCC::S.43	CT>AG	0.15116381856139943	0.0	0.0	0.0	0.8488361814386006	0.0
Kidney-RCC::S.43	CT>GA	0.0011237993275209658	0.0	0.0	0.0	0.9988762006724791	0.0
Kidney-RCC::S.43	CT>GC	0.0075502343407335346	0.0	0.0	0.0	0.9924497656592666	0.0
Kidney-RCC::S.43	CT>GG	0.0015219427795048902	0.0	0.0	0.0	0.998478057220495	0.0
Kidney-RCC::S.43	CT>TA	0.9999999999999849	0.0	0.0	0.0	1.51190896994667e-14	0.0
Kidney-RCC::S.43	CT>TC	0.18426103646833014	0.0	0.0	0.0	0.81573896353167	0.0
Kidney-RCC::S.43	CT>TG	0.9999999999998626	0.0	0.0	0.0	1.3742374486111753e-13	0.0
Kidney-RCC::S.43	GC>AA	0.99999999999999	0.0	0.0	0.0	1.0059551046448404e-14	0.0
Kidney-RCC::S.43	GC>AG	0.00046256176811847297	0.0	0.0	0.0	0.9995374382318816	0.0
Kidney-RCC::S.43	GC>AT	0.0013336798866539017	0.0	0.0	0.0	0.9986663201133461	0.0
Kidney-RCC::S.43	GC>CA	0.006784337236629308	0.0	0.0	0.0	0.9932156627633707	0.0
Kidney-RCC::S.43	GC>CG	0.004701712643926698	0.0	0.0	0.0	0.9952982873560734	0.0
Kidney-RCC::S.43	GC>TA	0.009196994506076884	0.0	0.0	0.0	0.9908030054939232	0.0
Kidney-RCC::S.43	TA>AT	0.030374810900214932	0.0	0.0	0.0	0.969625189099785	0.0
Kidney-RCC::S.43	TA>CG	0.002465317397440513	0.0	0.0	0.0	0.9975346826025594	0.0
Kidney-RCC::S.43	TA>CT	0.0034695135262823836	0.0	0.0	0.0	0.9965304864737176	0.0
Kidney-RCC::S.43	TA>GC	0.024448959030544247	0.0	0.0	0.0	0.9755510409694556	0.0
Kidney-RCC::S.43	TA>GG	0.004267300455432914	0.0	0.0	0.0	0.9957326995445672	0.0
Kidney-RCC::S.43	TA>GT	0.028657918559063703	0.0	0.0	0.0	0.9713420814409364	0.0
Kidney-RCC::S.43	TC>AA	0.06488095701432546	0.0	0.0	0.0	0.9351190429856745	0.0
Kidney-RCC::S.43	TC>AG	0.0007556015315859194	0.0	0.0	0.0	0.9992443984684141	0.0
Kidney-RCC::S.43	TC>AT	1.421094940497153e-17	0.0	0.0	0.0	0.9999999999999999	0.0
